lat,lon,borough,activity_score,composite_perperson,eligible,near_transit,near_bus,commercial_area,score_311,score_mta,score_citibike,score_basket_need,lodes_pop,proxy_divergence,equity_floored,dot_calibration,district,in_bid,business_count,nearest_bin_walk_m
40.54613210053545,-74.21768587984971,Staten Island,32.26423349732278,46.28063024967643,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,0,725.1095055325087
40.5478386146534,-74.21768587984971,Staten Island,44.426119624389294,55.610370928433674,False,False,False,0.0,4.0,0.0,0.0,0.0,0.0,2.3094010767585034,False,,SI03,False,0,886.8621715535947
40.52394346023736,-74.21544009163941,Staten Island,32.26423349732278,46.28063024967643,True,True,True,29819.0,1.0,0.0,0.0,6.0,0.0,0.5773502691896258,False,,SI03,False,2,594.3886373864641
40.52735757547864,-74.21544009163941,Staten Island,60.63742909918262,65.37037985799175,True,False,True,0.0,14.0,0.0,0.0,0.0,0.0,8.082903768654761,False,,SI03,False,0,687.6325442724111
40.541012297287885,-74.21544009163941,Staten Island,44.426119624389294,55.610370928433674,True,False,True,0.0,4.0,0.0,0.0,2.0,0.0,2.3094010767585034,False,,SI03,False,0,288.1961600839251
40.544425542934945,-74.21544009163941,Staten Island,37.33077831134142,50.34230807290072,False,False,False,0.0,2.0,0.0,0.0,0.0,0.0,1.1547005383792517,False,,SI03,False,0,554.2743886030581
40.54613210053545,-74.21544009163941,Staten Island,32.26423349732278,46.28063024967643,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,0,852.7024088351039
40.5478386146534,-74.21544009163941,Staten Island,37.33077831134142,30.598986438052478,False,False,False,0.0,2.0,0.0,0.0,0.0,1318.0,0.0008754363444876813,False,,SI03,False,0,717.8232141220461
40.552957896107834,-74.21544009163941,Staten Island,37.33077831134142,50.34230807290072,False,False,False,0.0,2.0,0.0,0.0,0.0,0.0,1.1547005383792517,False,,SI03,False,0,449.33033680120235
40.55466423629149,-74.21544009163941,Staten Island,57.68273889589843,63.78410608526085,False,False,False,37427.0,11.0,0.0,0.0,0.0,0.0,6.3508529610858835,False,,SI03,False,0,589.440649980138
40.52052917108701,-74.21319430342912,Staten Island,44.426119624389294,55.610370928433674,False,False,False,0.0,4.0,0.0,0.0,0.0,0.0,2.3094010767585034,False,,SI03,False,0,205.62437903642405
40.52223633740062,-74.21319430342912,Staten Island,37.33077831134142,50.34230807290072,True,False,False,9272.0,2.0,0.0,0.0,1.0,0.0,1.1547005383792517,False,,SI03,False,0,280.53129781461604
40.52394346023736,-74.21319430342912,Staten Island,37.33077831134142,50.34230807290072,True,False,False,2084.0,2.0,0.0,0.0,2.0,0.0,1.1547005383792517,False,,SI03,False,0,509.4962534321761
40.52565053959684,-74.21319430342912,Staten Island,32.26423349732278,46.28063024967643,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,0,810.300881683032
40.52735757547864,-74.21319430342912,Staten Island,37.33077831134142,50.34230807290072,True,False,False,0.0,2.0,0.0,0.0,0.0,0.0,1.1547005383792517,False,,SI03,False,0,810.300881683032
40.529064567882365,-74.21319430342912,Staten Island,41.24948725376164,53.318784010402666,True,False,False,0.0,3.0,0.0,0.0,0.0,0.0,1.7320508075688772,False,,SI03,False,0,568.567461473928
40.53589210270828,-74.21319430342912,Staten Island,37.33077831134142,50.34230807290072,False,False,False,0.0,2.0,0.0,0.0,1.0,0.0,1.1547005383792517,False,,SI03,False,0,280.7197633456027
40.53759887771548,-74.21319430342912,Staten Island,37.33077831134142,50.34230807290072,False,False,False,0.0,2.0,0.0,0.0,1.0,0.0,1.1547005383792517,False,,SI03,False,0,183.187410861936
40.54271894185229,-74.21319430342912,Staten Island,37.33077831134142,50.34230807290072,False,False,False,0.0,2.0,0.0,0.0,0.0,0.0,1.1547005383792517,False,,SI03,False,0,549.0751971581517
40.544425542934945,-74.21319430342912,Staten Island,32.26423349732278,30.16442912082752,False,False,False,0.0,1.0,0.0,0.0,0.0,1009.0,0.0005716339298907186,True,,SI03,False,0,614.2863039006555
40.54613210053545,-74.21319430342912,Staten Island,44.426119624389294,55.610370928433674,False,False,False,0.0,4.0,0.0,0.0,1.0,0.0,2.3094010767585034,False,,SI03,False,0,760.4023633482434
40.55125151244,-74.21319430342912,Staten Island,41.24948725376164,53.318784010402666,True,False,True,25800.0,3.0,0.0,0.0,0.0,0.0,1.7320508075688772,False,,SI03,False,0,195.090552630408
40.552957896107834,-74.21319430342912,Staten Island,32.26423349732278,46.28063024967643,True,False,False,1920.0,1.0,0.0,0.0,1.0,0.0,0.5773502691896258,False,,SI03,False,3,235.88854777191105
40.51199268738043,-74.21094851521882,Staten Island,44.426119624389294,55.610370928433674,True,False,True,0.0,4.0,0.0,0.0,0.0,0.0,2.3094010767585034,False,,SI03,False,0,1179.7748124678678
