lat,lon,name
40.72609,-73.89939,BORDEN AVE & HULL AVE
40.72609,-73.89106,LONG ISLAND EXPWY ET 69 ST & QUEENS MIDTOWN EXPY
40.72609,-73.77864,189 ST & ABERDEEN RD
40.7261,-73.8018,167 ST & 76 AVE
40.7261,-73.79088,177 ST & UNION TPKE
40.7261,-73.72257,246 ST & 91 AVE
40.72611,-73.99841,GREENE ST & W  HOUSTON ST
40.72611,-73.95979,QUAY ST & WHARF DR
40.72611,-73.91943,49 ST & 56 RD
40.72611,-73.90372,61 ST PEDESTRIAN OPAS & LONG ISLAND EXPY
40.72611,-73.75946,CLEARVIEW EXPWY ET 1 W SB & GRAND CENTRAL PKWY WB EN 212 ST
40.72611,-73.71831,COMMONWEALTH BLVD & JERICHO TPKE
40.72612,-74.01109,HOLLAND TUNL & WEST ST
40.72612,-73.97427,AVE D & E  12 ST
40.72612,-73.82105,72 RD & VLEIGH PL
40.72613,-74.0016,PRINCE ST & THOMPSON ST
40.72613,-73.89978,BORDEN AVE & HULL AVE
40.72613,-73.89652,68 ST & PERRY AVE
40.72614,-74.01127,HOLLAND TUNL & HUDSON RIVER GREENWAY
40.72615,-73.99506,BLEECKER ST & CROSBY ST
40.72615,-73.88713,58 AVE & 74 ST
40.72615,-73.87225,84 PL & DRY HARBOR RD
40.72615,-73.75684,GRAND CENTRAL PKWY & GRAND CENTRAL PKWY ET 21 N EB
40.72616,-73.93888,HAUSMAN ST & NASSAU AVE
40.72616,-73.87034,62 RD & WOODHAVEN BLVD
40.72617,-74.01086,SPRING ST & WEST ST
40.72617,-73.90012,BORDEN AVE & HAMILTON PL
40.72617,-73.88615,58 AVE & 75 ST
40.72617,-73.72642,242 ST & BRADDOCK AVE
40.72618,-73.88817,58 AVE & 73 PL
40.72619,-73.89031,LONG ISLAND EXPY & MAZEAU ST PEDESTRIAN OPAS
40.72619,-73.86489,63 DR & ALDERTON ST
40.72619,-73.85431,67 AVE & SAUNDERS ST
40.72619,-73.75671,CLEARVIEW EXPY & GRAND CENTRAL PKWY
40.7262,-73.98943,2 AVE & E  4 ST
40.7262,-73.95863,QUAY ST & WEST ST
40.7262,-73.88885,58 AVE & 73 ST
40.7262,-73.81074,KISSENA BLVD & PARSONS BLVD
40.7262,-73.80091,168 ST & 76 AVE
40.7262,-73.76675,GRAND CENTRAL PKWY & GRND CNTRL PY EB MC LAUGHLIN WB
40.7262,-73.7234,245 ST & 91 AVE
40.72621,-73.7368,92 AVE & WINCHESTER BLVD
40.72622,-73.92052,48 ST & 56 RD
40.72622,-73.9037,61 ST PEDESTRIAN OPAS & LONG ISLAND EXPY
40.72622,-73.87011,62 RD & WOODHAVEN BLVD
40.72622,-73.83871,69 RD & GRAND CENTRAL PKWY
40.72622,-73.7637,GRAND CENTRAL PKWY & GRAND CENTRAL PKWY ET 20 A EB
40.72622,-73.75661,CLEARVIEW EXPY & GRAND CENTRAL PKWY
40.72622,-73.74819,215 PL & 89 AVE
40.72623,-73.88937,58 AVE & QUEENS MIDTOWN EXPY
40.72623,-73.8515,67 DR & QUEENS BLVD
40.72624,-73.99831,GREENE ST & W  HOUSTON ST
40.72624,-73.80679,162 ST & 75 RD
40.72624,-73.75682,CLEARVIEW EXPY & GRAND CENTRAL PKWY ET 21 N EB
40.72624,-73.7567,GRAND CENTRAL PKWY ET 21 S WB & GRAND CENTRAL PKWY WB EN 212 ST
40.72625,-73.93794,APOLLO ST & NASSAU AVE
40.72625,-73.75703,GRAND CENTRAL PKWY & GRAND CENTRAL PKWY WB EN 212 ST
40.72626,-74.00373,AVE OF THE AMERICAS & VANDAM ST
40.72626,-73.93177,GARDNER AVE & THOMAS ST
40.72626,-73.75645,CLEARVIEW EXPWY ET 1 E SB & GRAND CENTRAL PKWY
40.72626,-73.72638,242 ST & BRADDOCK AVE
40.72627,-73.9944,JONES ALY & LAFAYETTE ST
40.72627,-73.95522,CLIFFORD PL & DOBBIN ST
40.72627,-73.90116,BORDEN AVE & JAY AVE
40.72627,-73.76718,GRAND CENTRAL PKWY & GRAND CENTRAL PKWY ET 20 B WB
40.72627,-73.76626,FRANCIS LEWIS BLVD & GRAND CENTRAL PKWY
40.72627,-73.72386,91 AVE & CROSS ISLAND PKWY
40.72628,-73.94919,MCGUINNESS BLVD & NORMAN AVE
40.72629,-73.98033,AVE B & E  9 ST
40.72629,-73.80002,169 ST & 76 AVE
40.72629,-73.79353,176 ST & 77 RD
40.72629,-73.76608,FRANCIS LEWIS BLVD & GRAND CENTRAL PKWY
40.72629,-73.75688,CLEARVIEW EXPY & GRAND CENTRAL PKWY
40.7263,-73.90368,61 ST PEDESTRIAN OPAS & LONG ISLAND EXPWY WB ET 17W
40.7263,-73.84619,108 ST & 68 RD
40.7263,-73.84104,112 ST & 69 AVE
40.7263,-73.75667,CLEARVIEW EXPWY ET 1 E SB & CLEARVIEW EXPY
40.72631,-73.95735,FRANKLIN ST & QUAY ST
40.72631,-73.89042,LONG ISLAND EXPWY ET 69 ST & MAZEAU ST PEDESTRIAN OPAS
40.72631,-73.84359,110 ST & 68 DR
40.72631,-73.75678,CLEARVIEW EXPWY ET 1 E SB & GRAND CENTRAL PKWY
40.72632,-73.85254,CONNECTOR & QUEENS BLVD
40.72633,-73.91216,55 DR & 58 ST
40.72633,-73.90178,64 ST & BORDEN AVE
40.72633,-73.85687,66 AVE & BOOTH ST
40.72633,-73.77777,190 ST & ABERDEEN RD
40.72634,-73.94903,MCGUINNESS BLVD & NORMAN AVE
40.72634,-73.93701,NASSAU AVE & VAN DAM ST
40.72634,-73.86747,63 AVE & HARING ST
40.72634,-73.75696,CLEARVIEW EXPWY ET 1 E SB & CLEARVIEW EXPY
40.72634,-73.75672,CLEARVIEW EXPY & GRAND CENTRAL PKWY
40.72635,-73.89464,69 PL & GRAND AVE
40.72635,-73.73281,224 ST & 92 RD
40.72635,-73.7275,241 ST & BRADDOCK AVE
40.72635,-73.72459,91 AVE & CROSS ISLAND PKWY
40.72636,-73.89048,MAZEAU ST PEDESTRIAN OPAS & QUEENS MIDTOWN EXPY
40.72636,-73.8763,83 ST & ELIOT AVE
40.72637,-73.99173,BOWERY & E  3 ST
40.72637,-73.84854,68 AVE & YELLOWSTONE BLVD
40.72637,-73.7639,GRAND CENTRAL PKWY & GRAND CENTRAL PKWY ET 20 A WB
40.72637,-73.75664,GRAND CENTRAL PKWY & GRAND CENTRAL PKWY ET 21 S WB
40.72637,-73.74223,219 ST & 90 AVE
40.72637,-73.73857,221 ST & 91 RD
40.72638,-73.89227,57 DR & 70 ST
40.72638,-73.87805,60 RD & 82 ST
40.72638,-73.83821,69 RD & GRAND CENTRAL PKWY
40.72638,-73.79,178 ST & UNION TPKE
40.72638,-73.75678,CLEARVIEW EXPY & GRAND CENTRAL PKWY ET 21 N EB
40.72639,-73.8904,MAZEAU ST & MAZEAU ST PEDESTRIAN OPAS
40.72639,-73.79912,170 ST & 76 AVE
40.7264,-73.9918,E  3 ST & GREAT JONES ST
40.7264,-73.85181,102 ST & QUEENS BLVD
40.7264,-73.78958,SURREY PL & UNION TPKE
40.7264,-73.76635,FRANCIS LEWIS BLVD & GRAND CENTRAL PKWY
40.72641,-73.98616,1 AVE & E  6 ST
40.72641,-73.93605,NASSAU AVE & VARICK ST
40.72641,-73.93007,KOSCIUSZKO BRG & SCOTT AVE
40.72641,-73.90034,65 PL & HAMILTON PL
40.72641,-73.77985,188 ST & PERTH RD
40.72642,-73.90603,60 ST & BORDEN AVE
40.72642,-73.76617,FRANCIS LEWIS BLVD & GRAND CENTRAL PKWY
40.72642,-73.72729,241 ST & BRADDOCK AVE
40.72643,-73.99186,BOWERY & GREAT JONES ST
40.72643,-73.80511,164 ST & 75 RD
40.72644,-74.00566,VANDAM ST & VARICK ST
40.72644,-73.87386,61 RD & 84 ST
40.72644,-73.85282,67 RD & QUEENS BLVD
40.72644,-73.75083,HILLSIDE AVE & VANDERVEER ST
40.72645,-73.90316,61 ST PEDESTRIAN OPAS & 63 ST
40.72645,-73.80493,164 ST & 75 RD
40.72646,-73.83795,69 RD & GRAND CENTRAL PKWY
40.72646,-73.81114,75 AVE & KISSENA BLVD
40.72647,-73.97709,AVE C & E  11 ST
40.72647,-73.85942,65 RD & WETHEROLE ST
40.72648,-73.76545,GCP WB EN FRANCIS LEWIS BLVD NB & GRAND CENTRAL PKWY
40.72649,-73.99917,W  HOUSTON ST & WOOSTER ST
40.72649,-73.89441,69 PL & GRAND AVE
40.72649,-73.88448,58 AVE & 76 ST
40.72649,-73.79823,171 ST & 76 AVE
40.72649,-73.7285,240 ST & BRADDOCK AVE
40.7265,-74.00235,PRINCE ST & SULLIVAN ST
40.7265,-73.91468,55 DR & 56 ST
40.7265,-73.81069,75 AVE & PARSONS BLVD
40.72651,-73.90365,61 ST PEDESTRIAN OPAS & QUEENS MIDTOWN EXPY
40.72651,-73.71848,90 AVE & COMMONWEALTH BLVD
40.72652,-73.75449,CLEARVIEW EXPWY ET 1 E SB & GRAND CENTRAL PKWY EB EN 212 ST
40.72653,-73.99584,BLEECKER ST & BROADWAY
40.72653,-73.93074,PEDESTRIAN AND BIKE PATH LINK & THOMAS ST
40.72653,-73.8527,67 RD & QUEENS BLVD
40.72653,-73.83768,69 RD & GRAND CENTRAL PKWY
40.72653,-73.78186,HADDON ST & TROON RD
40.72653,-73.72823,240 ST & BRADDOCK AVE
40.72654,-73.95439,GUERNSEY ST & MESEROLE AVE
40.72654,-73.88883,73 ST & QUEENS MIDTOWN EXPY
40.72654,-73.79211,77 RD & UTOPIA PKWY
40.72655,-73.97534,E  12 ST & SZOLD PL
40.72655,-73.87402,61 RD & 84 ST
40.72656,-73.94837,NEWEL ST & NORMAN AVE
40.72656,-73.78909,SURREY PL & UNION TPKE
40.72656,-73.72626,242 ST & 91 AVE
40.72657,-73.792,77 RD & UTOPIA PKWY
40.72657,-73.77688,192 ST & ABERDEEN RD
40.72659,-73.93052,KOSCIUSZKO BRG & THOMAS ST
40.72659,-73.93015,KOSCIUSZKO BRG & SCOTT AVE
40.72659,-73.79734,172 ST & 76 AVE
40.7266,-73.8838,58 AVE & 77 PL
40.7266,-73.81944,147 ST & 72 RD
40.7266,-73.81683,150 ST & 72 DR
40.7266,-73.75239,214 ST & WHITEHALL TER
40.7266,-73.71588,249 ST & JERICHO TPKE
40.72661,-74.00743,HUDSON ST & VANDAM ST
40.72661,-73.99907,DRIVEWAY & PEDESTRIAN PATH
40.72661,-73.90052,HAMILTON PL & JAY AVE
40.72661,-73.81424,153 ST & 73 AVE
40.72661,-73.78911,179 ST & SURREY PL
40.72663,-73.90645,55 RD & BORDEN AVE
40.72663,-73.85258,67 RD & QUEENS BLVD
40.72663,-73.73489,222 ST & 92 AVE
40.72664,-73.72916,239 ST & BRADDOCK AVE
40.72664,-73.72135,247 ST & 90 AVE
40.72665,-73.99413,BOND ST & LAFAYETTE ST
40.72666,-73.90329,61 ST PEDESTRIAN OPAS & BIKE PATH
40.72666,-73.83723,69 RD & GRAND CENTRAL PKWY ET 11 W WB
40.72666,-73.82195,72 AVE & MAIN ST
40.72666,-73.78914,179 ST & UNION TPKE
40.72667,-73.98309,AVE A & ST MARKS PL
40.72667,-73.96002,WHARF DR & WHARF PLZ
40.72667,-73.81152,75 AVE & KISSENA BLVD
40.72669,-73.82182,72 AVE & MAIN ST
40.72669,-73.80283,166 ST & 75 RD
40.72669,-73.79645,173 ST & 76 AVE
40.72671,-73.90033,65 PL & JAY AVE
40.72671,-73.85245,67 RD & QUEENS BLVD
40.72671,-73.73122,92 RD & GETTYSBURG ST
40.72671,-73.71498,250 ST & JERICHO TPKE
40.72672,-73.89865,66 ST & HULL AVE
40.72672,-73.82171,72 AVE & MAIN ST
40.72672,-73.8087,160 ST & 75 AVE
40.72672,-73.74751,216 ST & 89 AVE
40.72673,-73.82843,136 ST & 70 RD
40.72673,-73.82435,141 ST & 71 RD
40.72673,-73.72912,239 ST & BRADDOCK AVE
40.72674,-73.92997,KOSCIUSZKO BRG & THOMAS ST
40.72674,-73.90805,55 RD & MAURICE AVE
40.72674,-73.88282,58 AVE & 78 ST
40.72674,-73.8755,83 PL & ELIOT AVE
40.72674,-73.83779,GRAND CENTRAL PKWY & GRAND CENTRAL PKWY ET 11 W WB
40.72675,-74.00897,GREENWICH ST & VANDAM ST
40.72675,-73.89654,68 ST & CLINTON AVE
40.72676,-73.9738,AVE D & E  13 ST
40.72677,-73.82685,137 ST & 71 AVE
40.72677,-73.71859,89 AVE & COMMONWEALTH BLVD
40.72678,-73.89541,69 ST & CLINTON AVE
40.72679,-73.98899,2 AVE & E  5 ST
40.72679,-73.79552,174 ST & 76 AVE
40.7268,-73.87182,85 ST & DRY HARBOR RD
40.7268,-73.78575,80 RD & KENT ST
40.72681,-73.89387,69 LN & GRAND AVE
40.72681,-73.89254,57 RD & 70 ST
40.72681,-73.73785,221 PL & 91 RD
40.72682,-73.95355,LORIMER ST & MESEROLE AVE
40.72682,-73.93025,KOSCIUSZKO BRG & SCOTT AVE
40.72682,-73.8539,67 AVE & QUEENS BLVD
40.72682,-73.77596,193 ST & ABERDEEN RD
40.72682,-73.75004,215 ST & HILLSIDE AVE
40.72682,-73.74149,90 AVE & SPRINGFIELD BLVD
40.72682,-73.71412,251 ST & JERICHO TPKE
40.72683,-73.94754,DIAMOND ST & NORMAN AVE
40.72683,-73.78292,80 DR & CHEVY CHASE ST
40.72685,-73.89043,57 DR & MAZEAU ST
40.72685,-73.82121,72 AVE & VLEIGH PL
40.72686,-73.93412,BRIDGEWATER ST & MEEKER AVE
40.72686,-73.92955,KOSCIUSZKO BRG & THOMAS ST
40.72687,-73.97991,AVE B & E  10 ST
40.72687,-73.88183,58 AVE & 79 ST
40.72687,-73.85199,102 ST & 67 RD
40.72688,-73.99997,W  BROADWAY & W  HOUSTON ST
40.72689,-74.00312,MAC DOUGAL ST & PRINCE ST
40.72689,-73.88819,73 PL & QUEENS MIDTOWN EXPY
40.72689,-73.83906,69 AVE & GRAND CENTRAL PKWY
40.72689,-73.79459,175 ST & 76 AVE
40.7269,-73.95878,CALYER ST & WEST ST
40.7269,-73.73707,91 RD & WINCHESTER BLVD
40.72691,-73.9303,PEDESTRIAN AND BIKE PATH LINK & SCOTT AVE
40.72691,-73.87321,61 RD & 84 PL
40.72691,-73.85382,67 AVE & QUEENS BLVD
40.72692,-73.90032,55 AVE & 65 PL
40.72692,-73.80691,162 ST & 75 AVE
40.72692,-73.76653,FRANCIS LEWIS BLVD & GCP WB EN FRANCIS LEWIS BLVD NB
40.72693,-73.93208,GARDNER AVE & TOWNSEND ST
40.72693,-73.86176,64 RD & AUSTIN ST
40.72693,-73.73019,92 RD & BRADDOCK AVE
40.72693,-73.72372,90 AVE & CROSS IS PKWY NB EN BRADDOCK AVE
40.72694,-73.99666,BLEECKER ST & MERCER ST
40.72694,-73.78827,180 ST & UNION TPKE
40.72695,-73.99473,BOND ST & SHINBONE ALY
40.72695,-73.9008,55 AVE & ALLEY
40.72696,-73.76677,FRANCIS LEWIS BLVD & GRAND CENTRAL PKWY ET 20 B WB
40.72697,-74.00345,AVE OF THE AMERICAS & CHARLTON ST
40.72697,-73.84653,108 ST & 68 AVE
40.72697,-73.84393,110 ST & 68 RD
40.72697,-73.84138,112 ST & 68 DR
40.72698,-73.98574,1 AVE & E  7 ST
40.72698,-73.89655,68 ST & CLINTON AVE
40.72698,-73.86707,63 AVE & ALDERTON ST
40.72698,-73.85646,66 AVE & SAUNDERS ST
40.72699,-73.90129,55 AVE & 64 ST
40.72699,-73.87854,60 AVE & 82 ST
40.72699,-73.83612,69 RD & JEWEL AVE
40.72699,-73.73,238 ST & BRADDOCK AVE
40.727,-73.79366,176 ST & 76 AVE
40.72701,-73.99986,LA GUARDIA PL & W  BROADWAY
40.72701,-73.8808,58 AVE & 80 ST
40.72701,-73.83546,GRAND CENTRAL PKWY ET 11 E WB & JEWEL AVE
40.72701,-73.71869,89 AVE & COMMONWEALTH BLVD
40.72702,-73.90176,55 AVE & 64 ST
40.72703,-73.87075,PEDESTRIAN PATH & WOODHAVEN BLVD
40.72703,-73.84888,67 DR & YELLOWSTONE BLVD
40.72703,-73.72443,90 AVE & CROSS ISLAND PKWY
40.72704,-73.95722,CALYER ST & FRANKLIN ST
40.72704,-73.87714,60 RD & 83 ST
40.72704,-73.8537,67 AVE & QUEENS BLVD
40.72704,-73.73308,224 ST & 92 AVE
40.72705,-73.90223,54 AVE & 55 AVE
40.72707,-73.95694,BANKER ST & CALYER ST
40.72709,-73.87054,62 AVE & WOODHAVEN BLVD
40.72709,-73.78017,188 ST & TROON RD
40.7271,-73.99155,BOWERY & COOPER SQ
40.7271,-73.97664,AVE C & E  12 ST
40.7271,-73.94672,JEWEL ST & NORMAN AVE
40.7271,-73.87471,84 ST & ELIOT AVE
40.7271,-73.80518,164 ST & 75 AVE
40.72711,-73.95269,MANHATTAN AVE & MESEROLE AVE
40.72712,-73.85901,65 RD & BOOTH ST
40.72712,-73.80501,164 ST & 75 AVE
40.72714,-73.85359,67 AVE & QUEENS BLVD
40.72714,-73.81247,73 AVE & KISSENA BLVD
40.72714,-73.79237,76 AVE & UTOPIA PKWY
40.72715,-73.82767,137 ST & 70 RD
40.72716,-73.79224,76 AVE & UTOPIA PKWY
40.72717,-74.00555,CHARLTON ST & VARICK ST
40.72718,-73.85489,CONNECTOR & QUEENS BLVD
40.72718,-73.81089,73 AVE & PARSONS BLVD
40.7272,-73.89328,69 LN & GRAND AVE
40.7272,-73.89178,57 RD & 71 ST
40.72721,-73.74921,215 PL & HILLSIDE AVE
40.72721,-73.73718,91 RD & WINCHESTER BLVD
40.72722,-73.99527,BOND ST & BROADWAY
40.72722,-73.90741,BORDEN AVE & MAURICE AVE
40.72722,-73.726,242 ST & 90 AVE
40.72723,-74.00069,THOMPSON ST & W  HOUSTON ST
40.72723,-73.78741,181 ST & UNION TPKE
40.72723,-73.74681,217 ST & 89 AVE
40.72725,-73.782,80 DR & HADDON ST
40.72726,-73.86157,64 RD & WETHEROLE ST
40.72726,-73.81978,147 ST & 72 AVE
40.72727,-73.98266,AVE A & E  9 ST
40.72727,-73.81458,153 ST & 72 DR
40.72727,-73.74077,220 ST & 90 AVE
40.72727,-73.7309,237 ST & BRADDOCK AVE
40.72728,-73.85434,CONNECTOR & QUEENS BLVD
40.72728,-73.81717,150 ST & 72 RD
40.72728,-73.71057,JERICHO TPKE & LITTLE NECK PKWY
40.7273,-73.99364,GREAT JONES ST & LAFAYETTE ST
40.7273,-73.95581,CALYER ST & CLIFFORD PL
40.7273,-73.9073,LONG ISLAND EXPY & MAURICE AVE
40.7273,-73.86794,62 DR & ALDERTON ST
40.7273,-73.8128,73 AVE & KISSENA BLVD
40.7273,-73.71044,JERICHO TPKE & LITTLE NECK PKWY
40.72732,-73.83503,69 RD & BIKE PATH
40.72732,-73.73516,222 ST & 91 RD
40.72732,-73.7212,247 ST & 89 AVE
40.72733,-73.80295,166 ST & 75 AVE
40.72734,-74.00732,CHARLTON ST & HUDSON ST
40.72735,-74.00059,THOMPSON ST & W  HOUSTON ST
40.72735,-73.73145,BRADDOCK AVE & GETTYSBURG ST
40.72736,-73.94588,HUMBOLDT ST & MOULTRIE ST
40.72736,-73.9305,SCOTT AVE & TOWNSEND ST
40.72737,-73.88883,73 ST & QUEENS MIDTOWN EXPY
40.72737,-73.87995,58 AVE & 81 ST
40.72737,-73.8222,71 RD & MAIN ST
40.72738,-73.90312,54 AVE & 63 ST
40.72738,-73.88333,57 RD & 78 ST
40.72738,-73.7554,GRAND CENTRAL PKWY ET 21 N WB & GRAND CENTRAL PKWY ET 21 S WB
40.72738,-73.71606,249 ST & 89 AVE
40.72739,-73.95182,LEONARD ST & MESEROLE AVE
40.72739,-73.94574,HUMBOLDT ST & NORMAN AVE
40.72739,-73.87257,61 RD & 85 ST
40.72739,-73.8641,63 DR & AUSTIN ST
40.7274,-73.90717,LONG ISLAND EXPY & MAURICE AVE
40.7274,-73.80883,160 ST & 73 AVE
40.7274,-73.7316,92 AVE & BRADDOCK AVE
40.72741,-73.98854,2 AVE & E  6 ST
40.72741,-73.88724,74 ST & QUEENS MIDTOWN EXPY
40.72741,-73.82464,141 ST & 71 AVE
40.72742,-73.8544,99 ST & QUEENS BLVD
40.72742,-73.80206,167 ST & 75 AVE
40.72743,-73.71886,88 DR & COMMONWEALTH BLVD
40.72744,-73.9733,AVE D & E  14 ST
40.72745,-73.81101,AGUILAR AVE & PARSONS BLVD
40.72745,-73.78034,188 ST & 81 AVE
40.72745,-73.75942,CLEARVIEW EXPWY ET 1 E SB & CLEARVIEW EXPWY ET 1 E-W SB
40.72746,-73.79842,171 ST & 75 AVE
40.72747,-73.96018,OAK ST & WHARF DR
40.72747,-73.90707,LONG ISLAND EXPY & MAURICE AVE
40.72747,-73.79933,170 ST & 75 AVE
40.72748,-74.00885,CHARLTON ST & GREENWICH ST
40.72748,-73.97947,AVE B & E  11 ST
40.72748,-73.93623,BRIDGEWATER ST & VARICK ST
40.72749,-73.94481,NORMAN AVE & RUSSELL ST
40.72749,-73.87521,60 DR & 84 ST
40.72749,-73.79751,172 ST & 75 AVE
40.7275,-73.80116,168 ST & 75 AVE
40.7275,-73.78658,182 ST & UNION TPKE
40.72751,-73.78616,KENT ST & UNION TPKE
40.72751,-73.73152,BRADDOCK AVE & GETTYSBURG ST
40.72753,-73.89869,66 ST & JAY AVE
40.72753,-73.88722,74 ST & LIE EB ENTRANCE 69 ST
40.72754,-73.87778,60 AVE & 83 ST
40.72755,-73.83945,68 DR & GRAND CENTRAL PKWY
40.72756,-73.85477,66 RD & CONNECTOR
40.72756,-73.80026,169 ST & 75 AVE
40.72757,-73.99419,GREAT JONES ALY & GREAT JONES ST
40.72757,-73.7578,GRAND CENTRAL PKWY ET 21 N EB & GRAND CENTRAL PKWY ET 21 N WB
40.72758,-73.95498,CALYER ST & GUERNSEY ST
40.72758,-73.94387,N  HENRY ST & NORMAN AVE
40.72758,-73.90693,LONG ISLAND EXPY & MAURICE AVE
40.72758,-73.83489,BIKE PATH & MEADOW LAKE DR
40.72758,-73.8213,71 RD & VLEIGH PL
40.72759,-73.99142,COOPER SQ & STABLE CT
40.72759,-73.74842,216 ST & HILLSIDE AVE
40.7276,-73.9853,1 AVE & ST MARKS PL
40.7276,-73.80704,162 ST & 73 AVE
40.7276,-73.7373,91 AVE & BORKEL PL
40.72761,-74.00251,KING ST & MAC DOUGAL ST
40.72761,-74.00144,SULLIVAN ST & W  HOUSTON ST
40.72761,-73.86879,62 RD & ALDERTON ST
40.72761,-73.83141,JEWEL AVE & PARK DR E
40.72762,-73.9589,OAK ST & WEST ST
40.72762,-73.9121,55 AVE & 58 ST
40.72762,-73.85606,66 AVE & QUEENS BLVD
40.72762,-73.72356,89 AVE & CROSS ISLAND PKWY
40.72763,-73.84687,108 ST & 67 DR
40.72763,-73.84172,112 ST & 68 RD
40.72764,-73.88903,57 RD & 73 ST
40.72764,-73.88837,57 RD & QUEENS MIDTOWN EXPY
40.72764,-73.85452,66 RD & 99 ST
40.72764,-73.84428,110 ST & 68 AVE
40.72764,-73.73373,91 RD & MOLINE ST
40.72765,-73.78317,80 RD & CHEVY CHASE ST
40.72766,-73.83698,GRAND CENTRAL PKWY WB EN 69 RD & MEADOW LAKE ROAD WEST
40.72766,-73.79663,173 ST & 75 AVE
40.72767,-74.00317,AVE OF THE AMERICAS & KING ST
40.72767,-73.95098,ECKFORD ST & MESEROLE AVE
40.72767,-73.94294,MONITOR ST & NORMAN AVE
40.72767,-73.85582,CONNECTOR & QUEENS BLVD
40.72768,-73.90819,BORDEN AVE & LIE EB ET MAURICE AVE
40.72769,-73.99817,BLEECKER ST & DRIVEWAY
40.72769,-73.70859,256 ST & JERICHO TPKE
40.7277,-73.88721,74 ST & LONG ISLAND EXPY
40.7277,-73.77941,189 ST & 81 AVE
40.7277,-73.74605,218 ST & 89 AVE
40.72771,-73.99119,COOPER SQ & E  5 ST
40.72771,-73.88617,75 ST & QUEENS MIDTOWN EXPY
40.72771,-73.85178,102 ST & 67 AVE
40.72771,-73.7243,89 AVE & CROSS ISLAND PKWY
40.72772,-73.74004,221 ST & 90 AVE
40.72773,-74.00134,SULLIVAN ST & W  HOUSTON ST
40.72773,-73.84913,67 RD & YELLOWSTONE BLVD
40.72773,-73.73334,224 ST & 91 RD
40.72774,-73.90673,MAURICE AVE & QUEENS MIDTOWN EXPY
40.72774,-73.71899,88 DR & COMMONWEALTH BLVD
40.72775,-73.8882,73 PL & QUEENS MIDTOWN EXPY
40.72775,-73.87915,58 AVE & 82 ST
40.72776,-73.9913,COOPER SQ & E  5 ST
40.72776,-73.97618,AVE C & E  13 ST
40.72776,-73.95724,FRANKLIN ST & OAK ST
40.72776,-73.94199,KINGSLAND AVE & NORMAN AVE
40.72776,-73.85861,65 RD & SAUNDERS ST
40.72776,-73.8332,JEWEL AVE & VAN WYCK EXPWY SB EN 69 RD
40.72776,-73.81188,72 AVE & AGUILAR AVE
40.72776,-73.78049,188 ST & 80 DR
40.72776,-73.73305,91 RD & BRADDOCK AVE
40.72777,-73.89229,71 ST & GRAND AVE
40.72778,-73.89658,68 ST & HULL AVE
40.72778,-73.86924,62 AVE & ALDERTON ST
40.72778,-73.73271,BRADDOCK AVE & LYMAN ST
40.72779,-73.78571,183 ST & UNION TPKE
40.7278,-73.93724,BRIDGEWATER ST & VAN DAM ST
40.7278,-73.8955,55 AVE & 69 ST
40.7278,-73.8281,137 ST & 70 AVE
40.7278,-73.80525,164 ST & 73 AVE
40.72781,-73.75618,212 ST & 86 RD
40.72782,-73.92659,43 ST & 57 AVE
40.72782,-73.81539,72 RD & KISSENA BLVD
40.72782,-73.81112,72 AVE & PARSONS BLVD
40.72782,-73.80509,164 ST & 73 AVE
40.72782,-73.74984,215 PL & WHITEHALL TER
40.72783,-73.99475,BROADWAY & GREAT JONES ST
40.72783,-73.8329,JEWEL AVE & VAN WYCK EXPY
40.72783,-73.7542,214 ST & 86 RD
40.72785,-73.98223,AVE A & E  10 ST
40.72785,-73.94104,NORMAN AVE & SUTTON ST
40.72785,-73.90408,54 AVE & 61 ST
40.72785,-73.89452,55 AVE & 69 PL
40.72785,-73.83324,69 RD & VAN WYCK EXPRESSWAY EXIT 11 SB
40.72785,-73.79572,174 ST & 75 AVE
40.72786,-73.95414,CALYER ST & LORIMER ST
40.72786,-73.83729,MEADOW LAKE DR & MEADOW LAKE ROAD WEST
40.72786,-73.81394,AGUILAR AVE & KISSENA BLVD
40.72786,-73.75721,211 ST & 86 AVE
40.72786,-73.75249,GRAND CENTRAL PKWY & GRAND CENTRAL PKWY EB EN 212 ST
40.72787,-73.8711,DRY HARBOR RD & WOODHAVEN BLVD
40.72787,-73.83274,JEWEL AVE & VAN WYCK EXPY
40.72788,-73.99315,E  4 ST & LAFAYETTE ST
40.72788,-73.88721,74 ST & LONG ISLAND EXPY
40.72788,-73.72575,242 ST & 89 AVE
40.72789,-74.00543,KING ST & VARICK ST
40.72789,-73.85569,CONNECTOR & QUEENS BLVD
40.72789,-73.81749,150 ST & 72 AVE
40.72789,-73.73364,BRADDOCK AVE & MOLINE ST
40.72789,-73.70768,257 ST & JERICHO TPKE
40.7279,-73.86116,64 RD & BOOTH ST
40.7279,-73.73161,ALLEY & GETTYSBURG ST
40.72792,-73.93251,GARDNER AVE & MEEKER AVE
40.72792,-73.87324,85 ST & ELIOT AVE
40.72792,-73.86963,62 AVE & ALDERTON ST
40.72792,-73.71524,250 ST & 88 RD
40.72793,-74.00304,AVE OF THE AMERICAS & W  HOUSTON ST
40.72793,-73.83296,69 RD & VAN WYCK EXPY
40.72793,-73.82012,147 ST & 71 RD
